index	demonstration_count	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
73	0	677	170	-11.585462073757224	2	1	-6.967505283387911	0
73	0	679	167	-11.518070273203392	2	1	-6.967505283387911	0
73	0	682	159	-11.29294740337215	2	1	-6.967505283387911	0
73	0	675	167	-11.506432624712382	2	1	-6.967505283387911	0
73	0	679	163	-11.341161963057845	2	1	-6.967505283387911	0
73	0	670	171	-11.507853338163192	2	1	-6.967505283387911	0
73	0	687	161	-11.397514291005592	2	1	-6.967505283387911	0
73	0	687	166	-11.400708734172664	2	1	-6.967505283387911	0
73	0	667	157	-11.179643526469192	2	1	-6.967505283387911	0
73	0	685	161	-11.317826493145668	2	1	-6.967505283387911	0
73	0	654	162	-11.23779892594847	2	1	-6.967505283387911	0
73	0	672	168	-11.515619199569912	2	1	-6.967505283387911	0
73	0	681	165	-11.54493998174798	2	1	-6.967505283387911	0
73	0	677	164	-11.440707272046232	2	1	-6.967505283387911	0
73	0	674	164	-11.436500235779645	2	1	-6.967505283387911	0
73	0	678	163	-11.287876547199406	2	1	-6.967505283387911	0
73	0	673	163	-11.496056491381502	2	1	-6.967505283387911	0
73	0	686	158	-11.203473809647233	2	1	-6.967505283387911	0
73	0	659	165	-11.4269157827717	2	1	-6.967505283387911	0
73	0	673	163	-11.422222111323109	2	1	-6.967505283387911	0
73	0	684	166	-11.433455846081042	2	1	-6.967505283387911	0
73	0	685	168	-11.553048094658003	2	1	-6.967505283387911	0
73	0	664	169	-11.587364353545725	2	1	-6.967505283387911	0
73	0	675	169	-11.488006617924938	2	1	-6.967505283387911	0
73	0	684	171	-11.610983913891936	2	1	-6.967505283387911	0
73	0	669	160	-11.339630074696998	2	1	-6.967505283387911	0
73	0	653	153	-11.178744120140598	2	1	-6.967505283387911	0
74	0	686	162	-11.307555843043971	2	1	-6.875288088844636	0
74	0	664	166	-11.445754489383182	2	1	-6.875288088844636	0
74	0	687	158	-11.294285774230957	2	1	-6.875288088844636	0
74	0	670	165	-11.417435955356908	2	1	-6.875288088844636	0
74	0	680	171	-11.519451321782293	2	1	-6.875288088844636	0
74	0	692	173	-11.605305542816987	2	1	-6.875288088844636	0
74	0	673	156	-11.12311128667883	2	1	-6.875288088844636	0
74	0	671	162	-11.348668304649559	2	1	-6.875288088844636	0
74	0	691	166	-11.464347272305876	2	1	-6.875288088844636	0
74	0	681	160	-11.346850034352896	2	1	-6.875288088844636	0
74	0	677	158	-11.16674820152489	2	1	-6.875288088844636	0
74	0	689	161	-11.350943565368652	2	1	-6.875288088844636	0
74	0	699	165	-11.42006067327551	2	1	-6.875288088844636	0
74	0	693	161	-11.364718153670028	2	1	-6.875288088844636	0
74	0	688	162	-11.443912634978423	2	1	-6.875288088844636	0
74	0	689	171	-11.490182721937025	2	1	-6.875288088844636	0
74	0	666	168	-11.375221793716019	2	1	-6.875288088844636	0
74	0	685	169	-11.444895409248971	2	1	-6.875288088844636	0
74	0	695	166	-11.516246125504777	2	1	-6.875288088844636	0
74	0	670	157	-11.22713973071124	2	1	-6.875288088844636	0
74	0	680	169	-11.496340390798208	2	1	-6.875288088844636	0
74	0	708	167	-11.477376551241488	2	1	-6.875288088844636	0
74	0	684	161	-11.294049881600046	2	1	-6.875288088844636	0
74	0	682	170	-11.503088899560877	2	1	-6.875288088844636	0
74	0	673	160	-11.360325761743495	2	1	-6.875288088844636	0
74	0	683	168	-11.549576321163693	2	1	-6.875288088844636	0
74	0	690	164	-11.374685493675438	2	1	-6.875288088844636	0
74	0	691	176	-11.606314349818874	2	1	-6.875288088844636	0
74	0	685	167	-11.35603275814572	2	1	-6.875288088844636	0
74	0	657	162	-11.260220192574167	2	1	-6.875288088844636	0
75	0	702	169	-11.473246053059896	2	1	-5.480798936143357	0
75	0	704	169	-11.420893681844076	2	1	-5.480798936143357	0
75	0	708	168	-11.445564982096354	2	1	-5.480798936143357	0
75	0	669	165	-11.272058080037436	2	1	-5.480798936143357	0
75	0	694	172	-11.497005920410157	2	1	-5.480798936143357	0
75	0	685	159	-11.217468134562175	2	1	-5.480798936143357	0
75	0	704	167	-11.441559677124024	2	1	-5.480798936143357	0
75	0	690	161	-11.20162841796875	2	1	-5.480798936143357	0
75	0	699	168	-11.38296641031901	2	1	-5.480798936143357	0
75	0	694	161	-11.21900245666504	2	1	-5.480798936143357	0
75	0	686	173	-11.551037038167317	2	1	-5.480798936143357	0
75	0	695	175	-11.508767649332682	2	1	-5.480798936143357	0
75	0	685	163	-11.276871058146158	2	1	-5.480798936143357	0
75	0	719	171	-11.581681264241537	2	1	-5.480798936143357	0
75	0	692	174	-11.457911071777344	2	1	-5.480798936143357	0
75	0	676	169	-11.467366256713866	2	1	-5.480798936143357	0
75	0	688	171	-11.374363276163736	2	1	-5.480798936143357	0
75	0	697	164	-11.305607554117838	2	1	-5.480798936143357	0
75	0	692	168	-11.376995849609376	2	1	-5.480798936143357	0
75	0	690	165	-11.344728139241537	2	1	-5.480798936143357	0
75	0	704	167	-11.455822092692058	2	1	-5.480798936143357	0
75	0	689	163	-11.274277903238932	2	1	-5.480798936143357	0
75	0	688	167	-11.317080891927084	2	1	-5.480798936143357	0
75	0	705	177	-11.658176625569661	2	1	-5.480798936143357	0
75	0	722	171	-11.507320302327473	2	1	-5.480798936143357	0
75	0	688	167	-11.334233118693033	2	1	-5.480798936143357	0
75	0	682	159	-11.183286183675131	2	1	-5.480798936143357	0
75	0	701	164	-11.367179387410483	2	1	-5.480798936143357	0
75	0	708	163	-11.29190778096517	2	1	-5.480798936143357	0
75	0	699	171	-11.532047119140625	2	1	-5.480798936143357	0
76	0	703	159	-11.130668966393722	2	1	-6.841967538444134	0
76	0	705	165	-11.278487130215293	2	1	-6.841967538444134	0
76	0	698	174	-11.41722990337171	2	1	-6.841967538444134	0
76	0	695	175	-11.458545484040913	2	1	-6.841967538444134	0
76	0	701	175	-11.58172113017032	2	1	-6.841967538444134	0
76	0	703	164	-11.2840323950115	2	1	-6.841967538444134	0
76	0	693	167	-11.304308665426154	2	1	-6.841967538444134	0
76	0	703	167	-11.236517178384881	2	1	-6.841967538444134	0
76	0	706	176	-11.529862052515933	2	1	-6.841967538444134	0
76	0	701	169	-11.337030636636834	2	1	-6.841967538444134	0
76	0	711	174	-11.438117328443026	2	1	-6.841967538444134	0
76	0	724	175	-11.566802376195005	2	1	-6.841967538444134	0
76	0	700	167	-11.369439727381655	2	1	-6.841967538444134	0
76	0	705	171	-11.492509967402407	2	1	-6.841967538444134	0
76	0	696	175	-11.363784463782059	2	1	-6.841967538444134	0
76	0	681	163	-11.285489985817357	2	1	-6.841967538444134	0
76	0	709	168	-11.35742957968461	2	1	-6.841967538444134	0
76	0	707	175	-11.489926664452804	2	1	-6.841967538444134	0
76	0	714	176	-11.537953075609709	2	1	-6.841967538444134	0
76	0	689	163	-11.232802215375399	2	1	-6.841967538444134	0
76	0	734	178	-11.611887053439492	2	1	-6.841967538444134	0
76	0	705	176	-11.519835798363937	2	1	-6.841967538444134	0
76	0	688	164	-11.303347813455682	2	1	-6.841967538444134	0
76	0	738	171	-11.44663993935836	2	1	-6.841967538444134	0
76	0	708	171	-11.489096064316598	2	1	-6.841967538444134	0
76	0	698	162	-11.258456430937114	2	1	-6.841967538444134	0
76	0	700	168	-11.318072369224147	2	1	-6.841967538444134	0
76	0	715	166	-11.387670843224777	2	1	-6.841967538444134	0
76	0	703	164	-11.243972703030234	2	1	-6.841967538444134	0
76	0	732	181	-11.753826542904502	2	1	-6.841967538444134	0
77	1	718	177	-11.410676881864473	2	1	-6.919827860216406	0
77	1	715	179	-11.490375122466645	2	1	-6.919827860216406	0
77	1	716	175	-11.35499027797154	2	1	-6.919827860216406	0
77	1	714	171	-11.322676869181844	2	1	-6.919827860216406	0
77	1	712	165	-11.196640510063666	2	1	-6.919827860216406	0
77	1	722	170	-11.410361128968077	2	1	-6.919827860216406	0
77	1	714	174	-11.411427312083058	2	1	-6.919827860216406	0
77	1	716	164	-11.257132616910068	2	1	-6.919827860216406	0
77	1	724	176	-11.525478858452338	2	1	-6.919827860216406	0
77	1	732	176	-11.457299789825043	2	1	-6.919827860216406	0
77	1	713	165	-11.185513607867353	2	1	-6.919827860216406	0
77	1	715	167	-11.260648801729277	2	1	-6.919827860216406	0
77	1	688	169	-11.26626089021757	2	1	-6.919827860216406	0
77	1	711	175	-11.409259622747248	2	1	-6.919827860216406	0
77	1	704	171	-11.352799527056806	2	1	-6.919827860216406	0
77	1	718	168	-11.256476365126572	2	1	-6.919827860216406	0
77	1	705	175	-11.45705914187741	2	1	-6.919827860216406	0
77	1	717	172	-11.398312506737646	2	1	-6.919827860216406	0
77	1	717	173	-11.481417123373452	2	1	-6.919827860216406	0
77	1	723	174	-11.50434412275042	2	1	-6.919827860216406	0
77	1	718	175	-11.544850337040888	2	1	-6.919827860216406	0
77	1	723	176	-11.524045151549501	2	1	-6.919827860216406	0
77	1	708	182	-11.63833457154113	2	1	-6.919827860216406	0
77	1	700	167	-11.239895808232294	2	1	-6.919827860216406	0
77	1	711	175	-11.529415898508839	2	1	-6.919827860216406	0
77	1	731	176	-11.513505787044377	2	1	-6.919827860216406	0
77	1	718	177	-11.466392913422027	2	1	-6.919827860216406	0
77	1	706	170	-11.397616869443423	2	1	-6.919827860216406	0
77	1	701	168	-11.1701504595868	2	1	-6.919827860216406	0
77	1	704	167	-11.316396762798359	2	1	-6.919827860216406	0
78	0	738	173	-11.403087249168983	2	1	-6.866613335650962	0
78	0	708	178	-11.47064341031588	2	1	-6.866613335650962	0
78	0	731	174	-11.41875220567752	2	1	-6.866613335650962	0
78	0	723	175	-11.335846778674004	2	1	-6.866613335650962	0
78	0	734	176	-11.444698920616737	2	1	-6.866613335650962	0
78	0	701	165	-11.078476343399439	2	1	-6.866613335650962	0
78	0	730	178	-11.562940744253305	2	1	-6.866613335650962	0
78	0	720	180	-11.578825339292868	2	1	-6.866613335650962	0
78	0	715	173	-11.36109080681434	2	1	-6.866613335650962	0
78	0	735	179	-11.519051233927408	2	1	-6.866613335650962	0
78	0	706	177	-11.384246557186811	2	1	-6.866613335650962	0
78	0	745	182	-11.486321327013847	2	1	-6.866613335650962	0
78	0	737	178	-11.439038521204239	2	1	-6.866613335650962	0
78	0	702	167	-11.297509780296913	2	1	-6.866613335650962	0
78	0	729	178	-11.53725487146622	2	1	-6.866613335650962	0
78	0	722	176	-11.466446020664312	2	1	-6.866613335650962	0
78	0	725	184	-11.549709075536484	2	1	-6.866613335650962	0
78	0	722	174	-11.35062638307229	2	1	-6.866613335650962	0
78	0	724	181	-11.54496620862912	2	1	-6.866613335650962	0
78	0	749	178	-11.595115979512533	2	1	-6.866613335650962	0
78	0	728	180	-11.549039987417368	2	1	-6.866613335650962	0
78	0	708	167	-11.289755625602526	2	1	-6.866613335650962	0
78	0	732	179	-11.516120959550907	2	1	-6.866613335650962	0
78	0	716	166	-11.249455109620706	2	1	-6.866613335650962	0
78	0	711	166	-11.273152864896334	2	1	-6.866613335650962	0
78	0	725	178	-11.455751736958822	2	1	-6.866613335650962	0
78	0	725	174	-11.458056523249699	2	1	-6.866613335650962	0
78	0	728	168	-11.248556895133776	2	1	-6.866613335650962	0
78	0	727	175	-11.419675313509428	2	1	-6.866613335650962	0
78	0	729	167	-11.305123744866787	2	1	-6.866613335650962	0
79	0	727	173	-11.227603574342366	2	1	-6.950662779993413	0
79	0	721	175	-11.408449800708626	2	1	-6.950662779993413	0
79	0	737	181	-11.615001268024686	2	1	-6.950662779993413	0
79	0	765	173	-11.386936477467984	2	1	-6.950662779993413	0
79	0	711	173	-11.217078559006318	2	1	-6.950662779993413	0
79	0	724	176	-11.406631952599634	2	1	-6.950662779993413	0
79	0	734	182	-11.539939204348794	2	1	-6.950662779993413	0
79	0	732	167	-11.229738138899018	2	1	-6.950662779993413	0
79	0	735	186	-11.595727244509927	2	1	-6.950662779993413	0
79	0	742	174	-11.432589687878572	2	1	-6.950662779993413	0
79	0	742	181	-11.461960901187945	2	1	-6.950662779993413	0
79	0	718	171	-11.250475050527838	2	1	-6.950662779993413	0
79	0	741	177	-11.459085319615617	2	1	-6.950662779993413	0
79	0	740	176	-11.454082199289829	2	1	-6.950662779993413	0
79	0	721	172	-11.450103880483892	2	1	-6.950662779993413	0
79	0	733	177	-11.38149481181857	2	1	-6.950662779993413	0
79	0	740	181	-11.462263566029224	2	1	-6.950662779993413	0
79	0	717	173	-11.248886856851698	2	1	-6.950662779993413	0
79	0	734	171	-11.181746615639216	2	1	-6.950662779993413	0
79	0	731	174	-11.39638362353361	2	1	-6.950662779993413	0
79	0	730	175	-11.400055342082736	2	1	-6.950662779993413	0
79	0	739	177	-11.348787018015415	2	1	-6.950662779993413	0
79	0	724	171	-11.187998735452	2	1	-6.950662779993413	0
79	0	723	180	-11.429382203500483	2	1	-6.950662779993413	0
79	0	734	173	-11.33859378476686	2	1	-6.950662779993413	0
79	0	730	169	-11.305508046210567	2	1	-6.950662779993413	0
79	0	723	174	-11.347418748879734	2	1	-6.950662779993413	0
79	0	714	171	-11.26320901701722	2	1	-6.950662779993413	0
79	0	730	171	-11.330220813992657	2	1	-6.950662779993413	0
79	0	707	167	-11.236504301240172	2	1	-6.950662779993413	0
80	0	765	186	-11.558040881156922	2	1	-4.925788758686137	0
80	0	747	178	-11.441679835319519	2	1	-4.925788758686137	0
80	0	746	182	-11.569065165519714	2	1	-4.925788758686137	0
80	0	738	184	-11.506869006156922	2	1	-4.925788758686137	0
80	0	736	180	-11.470933604240418	2	1	-4.925788758686137	0
80	0	765	179	-11.417691922187805	2	1	-4.925788758686137	0
80	0	742	175	-11.287941575050354	2	1	-4.925788758686137	0
80	0	755	180	-11.498681378364562	2	1	-4.925788758686137	0
80	0	750	186	-11.581091570854188	2	1	-4.925788758686137	0
80	0	728	173	-11.248897266387939	2	1	-4.925788758686137	0
80	0	739	179	-11.37966206073761	2	1	-4.925788758686137	0
80	0	731	171	-11.184066152572631	2	1	-4.925788758686137	0
80	0	711	169	-11.157702040672302	2	1	-4.925788758686137	0
80	0	749	179	-11.458029866218567	2	1	-4.925788758686137	0
80	0	730	171	-11.315214586257934	2	1	-4.925788758686137	0
80	0	732	177	-11.362069129943848	2	1	-4.925788758686137	0
80	0	731	174	-11.330369400978089	2	1	-4.925788758686137	0
80	0	752	175	-11.282848024368286	2	1	-4.925788758686137	0
80	0	742	174	-11.4638014793396	2	1	-4.925788758686137	0
80	0	761	178	-11.379894757270813	2	1	-4.925788758686137	0
80	0	732	172	-11.34865996837616	2	1	-4.925788758686137	0
80	0	738	173	-11.269058442115783	2	1	-4.925788758686137	0
80	0	753	181	-11.393619179725647	2	1	-4.925788758686137	0
80	0	703	174	-11.34993941783905	2	1	-4.925788758686137	0
80	0	760	186	-11.647343039512634	2	1	-4.925788758686137	0
80	0	752	184	-11.418632769584656	2	1	-4.925788758686137	0
80	0	736	172	-11.348724865913391	2	1	-4.925788758686137	0
80	0	746	185	-11.593422770500183	2	1	-4.925788758686137	0
80	0	738	173	-11.299224591255188	2	1	-4.925788758686137	0
80	0	739	177	-11.34480562210083	2	1	-4.925788758686137	0
81	0	744	183	-11.455057520925262	2	1	-6.920840518530793	0
81	0	754	187	-11.543538599838445	2	1	-6.920840518530793	0
81	0	758	172	-11.18986654870304	2	1	-6.920840518530793	0
81	0	774	187	-11.527725643581814	2	1	-6.920840518530793	0
81	0	732	179	-11.444729581291293	2	1	-6.920840518530793	0
81	0	758	182	-11.435549582964109	2	1	-6.920840518530793	0
81	0	762	182	-11.443625461908034	2	1	-6.920840518530793	0
81	0	748	181	-11.352231673252435	2	1	-6.920840518530793	0
81	0	750	182	-11.398838372878087	2	1	-6.920840518530793	0
81	0	789	191	-11.632374115932135	2	1	-6.920840518530793	0
81	0	741	184	-11.357757332884235	2	1	-6.920840518530793	0
81	0	761	179	-11.363815072142048	2	1	-6.920840518530793	0
81	0	750	175	-11.241852112758307	2	1	-6.920840518530793	0
81	0	738	178	-11.274813263504594	2	1	-6.920840518530793	0
81	0	745	178	-11.355869928995768	2	1	-6.920840518530793	0
81	0	758	176	-11.28361636032293	2	1	-6.920840518530793	0
81	0	752	179	-11.370342042711046	2	1	-6.920840518530793	0
81	0	762	183	-11.461699733027706	2	1	-6.920840518530793	0
81	0	762	186	-11.41299553859381	2	1	-6.920840518530793	0
81	0	746	181	-11.358218251922985	2	1	-6.920840518530793	0
81	0	760	187	-11.506168177098404	2	1	-6.920840518530793	0
81	0	757	180	-11.427159980491355	2	1	-6.920840518530793	0
81	0	725	169	-11.270060221354166	2	1	-6.920840518530793	0
81	0	754	182	-11.427938979349019	2	1	-6.920840518530793	0
81	0	749	183	-11.51298577108501	2	1	-6.920840518530793	0
81	0	751	185	-11.498837694709684	2	1	-6.920840518530793	0
81	0	768	178	-11.329785853256414	2	1	-6.920840518530793	0
81	0	723	179	-11.273150832564742	2	1	-6.920840518530793	0
81	0	744	179	-11.349222512892736	2	1	-6.920840518530793	0
81	0	752	178	-11.358547658096125	2	1	-6.920840518530793	0
82	0	758	176	-11.191498965751833	2	1	-6.9228689167921855	0
82	0	750	180	-11.280262481875535	2	1	-6.9228689167921855	0
82	0	767	185	-11.465481990721168	2	1	-6.9228689167921855	0
82	0	759	183	-11.432293170835914	2	1	-6.9228689167921855	0
82	0	757	183	-11.363266595980017	2	1	-6.9228689167921855	0
82	0	749	173	-11.14271294198385	2	1	-6.9228689167921855	0
82	0	760	186	-11.491654186713987	2	1	-6.9228689167921855	0
82	0	744	177	-11.191241659769197	2	1	-6.9228689167921855	0
82	0	757	180	-11.390914149400665	2	1	-6.9228689167921855	0
82	0	761	187	-11.558470470149343	2	1	-6.9228689167921855	0
82	0	779	184	-11.41882635907429	2	1	-6.9228689167921855	0
82	0	762	184	-11.373050201229933	2	1	-6.9228689167921855	0
82	0	743	175	-11.261524642386087	2	1	-6.9228689167921855	0
82	0	760	181	-11.374609016790622	2	1	-6.9228689167921855	0
82	0	755	181	-11.37015607880383	2	1	-6.9228689167921855	0
82	0	756	190	-11.538869485622499	2	1	-6.9228689167921855	0
82	0	751	184	-11.361500693530571	2	1	-6.9228689167921855	0
82	0	759	177	-11.302262329473727	2	1	-6.9228689167921855	0
82	0	766	191	-11.603924053471262	2	1	-6.9228689167921855	0
82	0	738	173	-11.250202969806951	2	1	-6.9228689167921855	0
82	0	753	183	-11.402560117768079	2	1	-6.9228689167921855	0
82	0	759	178	-11.345483640345131	2	1	-6.9228689167921855	0
82	0	727	175	-11.190129000966142	2	1	-6.9228689167921855	0
82	0	763	179	-11.373944654697326	2	1	-6.9228689167921855	0
82	0	757	182	-11.242459646085413	2	1	-6.9228689167921855	0
82	0	763	191	-11.586876427255026	2	1	-6.9228689167921855	0
82	0	765	186	-11.40783149440114	2	1	-6.9228689167921855	0
82	0	766	175	-11.18514916954971	2	1	-6.9228689167921855	0
82	0	762	188	-11.515705527328864	2	1	-6.9228689167921855	0
82	0	747	184	-11.443815626749178	2	1	-6.9228689167921855	0
83	0	759	181	-11.322870438357434	2	1	-6.995494193290144	0
83	0	768	173	-11.21603287846209	2	1	-6.995494193290144	0
83	0	776	181	-11.391239694802158	2	1	-6.995494193290144	0
83	0	755	188	-11.44611558569483	2	1	-6.995494193290144	0
83	0	768	185	-11.390786412250565	2	1	-6.995494193290144	0
83	0	761	180	-11.256194976438959	2	1	-6.995494193290144	0
83	0	763	177	-11.259218422763318	2	1	-6.995494193290144	0
83	0	762	186	-11.39293447747288	2	1	-6.995494193290144	0
83	0	760	189	-11.397641698998141	2	1	-6.995494193290144	0
83	0	770	177	-11.240124989704913	2	1	-6.995494193290144	0
83	0	765	182	-11.300277778901249	2	1	-6.995494193290144	0
83	0	781	184	-11.320435627397284	2	1	-6.995494193290144	0
83	0	770	184	-11.439603874482303	2	1	-6.995494193290144	0
83	0	757	176	-11.219549684639437	2	1	-6.995494193290144	0
83	0	761	175	-11.166462771863822	2	1	-6.995494193290144	0
83	0	749	175	-11.225555764623435	2	1	-6.995494193290144	0
83	0	766	187	-11.448405277298157	2	1	-6.995494193290144	0
83	0	758	188	-11.463640741555087	2	1	-6.995494193290144	0
83	0	778	190	-11.522619178496212	2	1	-6.995494193290144	0
83	0	762	185	-11.27520981754165	2	1	-6.995494193290144	0
83	0	770	181	-11.391485581915063	2	1	-6.995494193290144	0
83	0	773	185	-11.356104287756494	2	1	-6.995494193290144	0
83	0	757	182	-11.388186006660922	2	1	-6.995494193290144	0
83	0	765	192	-11.45606300629765	2	1	-6.995494193290144	0
83	0	781	190	-11.460687476468374	2	1	-6.995494193290144	0
83	0	763	186	-11.423490823033344	2	1	-6.995494193290144	0
83	0	775	187	-11.428393720144248	2	1	-6.995494193290144	0
83	0	766	188	-11.49410767153085	2	1	-6.995494193290144	0
83	0	787	190	-11.55604013190212	2	1	-6.995494193290144	0
83	0	772	186	-11.329780808414322	2	1	-6.995494193290144	0
84	0	792	184	-11.370989050183978	2	1	-6.880140111949164	0
84	0	764	179	-11.25726976848784	2	1	-6.880140111949164	0
84	0	763	188	-11.327157838003975	2	1	-6.880140111949164	0
84	0	787	188	-11.477821804228283	2	1	-6.880140111949164	0
84	0	789	189	-11.50761688323248	2	1	-6.880140111949164	0
84	0	782	183	-11.282614798772903	2	1	-6.880140111949164	0
84	0	769	191	-11.41749602272397	2	1	-6.880140111949164	0
84	0	769	190	-11.361994811466761	2	1	-6.880140111949164	0
84	0	758	189	-11.381027289799281	2	1	-6.880140111949164	0
84	0	777	186	-11.207014220101494	2	1	-6.880140111949164	0
84	0	752	181	-11.237329891749791	2	1	-6.880140111949164	0
84	0	775	184	-11.267375991457985	2	1	-6.880140111949164	0
84	0	771	189	-11.433936278025309	2	1	-6.880140111949164	0
84	0	777	188	-11.431914397648402	2	1	-6.880140111949164	0
84	0	763	185	-11.312549182346888	2	1	-6.880140111949164	0
84	0	774	181	-11.305907294863747	2	1	-6.880140111949164	0
84	0	789	194	-11.541751248495919	2	1	-6.880140111949164	0
84	0	769	187	-11.364614463987804	2	1	-6.880140111949164	0
84	0	789	182	-11.28063188280378	2	1	-6.880140111949164	0
84	0	759	180	-11.192120279584612	2	1	-6.880140111949164	0
84	0	762	176	-11.146846385229201	2	1	-6.880140111949164	0
84	0	786	188	-11.410292738959903	2	1	-6.880140111949164	0
84	0	787	188	-11.376495247795468	2	1	-6.880140111949164	0
84	0	784	193	-11.474721272786459	2	1	-6.880140111949164	0
84	0	773	179	-11.125460533868699	2	1	-6.880140111949164	0
84	0	784	191	-11.608521030062722	2	1	-6.880140111949164	0
84	0	781	191	-11.499396982647124	2	1	-6.880140111949164	0
84	0	787	193	-11.580557527996245	2	1	-6.880140111949164	0
84	0	778	190	-11.497014931270055	2	1	-6.880140111949164	0
84	0	785	196	-11.501437323434013	2	1	-6.880140111949164	0
85	0	774	185	-11.268292460722082	2	1	-6.243522108586834	0
85	0	800	192	-11.406862101835364	2	1	-6.243522108586834	0
85	0	798	189	-11.331471274880801	2	1	-6.243522108586834	0
85	0	791	190	-11.36019385842716	2	1	-6.243522108586834	0
85	0	794	197	-11.599680238611558	2	1	-6.243522108586834	0
85	0	775	184	-11.312090772740982	2	1	-6.243522108586834	0
85	0	779	191	-11.423142893174115	2	1	-6.243522108586834	0
85	0	801	189	-11.486250035903034	2	1	-6.243522108586834	0
85	0	787	190	-11.415155612721163	2	1	-6.243522108586834	0
85	0	793	196	-11.509972965016084	2	1	-6.243522108586834	0
85	0	782	199	-11.55936575496898	2	1	-6.243522108586834	0
85	0	786	188	-11.299258310654585	2	1	-6.243522108586834	0
85	0	795	187	-11.30797944910386	2	1	-6.243522108586834	0
85	0	769	194	-11.365011529361501	2	1	-6.243522108586834	0
85	0	766	184	-11.265031522863051	2	1	-6.243522108586834	0
85	0	771	188	-11.373961594525506	2	1	-6.243522108586834	0
85	0	764	183	-11.210662437887752	2	1	-6.243522108586834	0
85	0	789	193	-11.41731107375201	2	1	-6.243522108586834	0
85	0	779	191	-11.385619668399587	2	1	-6.243522108586834	0
85	0	771	186	-11.267654194551355	2	1	-6.243522108586834	0
85	0	778	181	-11.315338381598977	2	1	-6.243522108586834	0
85	0	775	184	-11.297317998549518	2	1	-6.243522108586834	0
85	0	768	188	-11.29988764594583	2	1	-6.243522108586834	0
85	0	774	188	-11.422371269674862	2	1	-6.243522108586834	0
85	0	780	188	-11.377918579999138	2	1	-6.243522108586834	0
85	0	772	183	-11.314667107077206	2	1	-6.243522108586834	0
85	0	756	188	-11.305767777386833	2	1	-6.243522108586834	0
85	0	782	179	-11.243904450360466	2	1	-6.243522108586834	0
85	0	778	181	-11.212227181827322	2	1	-6.243522108586834	0
85	0	793	192	-11.499144879509421	2	1	-6.243522108586834	0
86	0	789	183	-11.222485941509868	2	1	-7.013115794639964	0
86	0	784	192	-11.370864069739053	2	1	-7.013115794639964	0
86	0	808	195	-11.416073577348577	2	1	-7.013115794639964	0
86	0	802	193	-11.497823826102323	2	1	-7.013115794639964	0
86	0	799	189	-11.276266674662745	2	1	-7.013115794639964	0
86	0	796	194	-11.429744454317314	2	1	-7.013115794639964	0
86	0	782	190	-11.35949329997218	2	1	-7.013115794639964	0
86	0	796	190	-11.347240935924441	2	1	-7.013115794639964	0
86	0	769	187	-11.292267843734386	2	1	-7.013115794639964	0
86	0	791	186	-11.242838793022688	2	1	-7.013115794639964	0
86	0	799	188	-11.389629563619923	2	1	-7.013115794639964	0
86	0	794	186	-11.246059816937114	2	1	-7.013115794639964	0
86	0	784	185	-11.265302635902582	2	1	-7.013115794639964	0
86	0	792	191	-11.362859304561171	2	1	-7.013115794639964	0
86	0	797	190	-11.421206141627112	2	1	-7.013115794639964	0
86	0	795	184	-11.248417610345884	2	1	-7.013115794639964	0
86	0	780	188	-11.316246964210688	2	1	-7.013115794639964	0
86	0	791	192	-11.390222438546115	2	1	-7.013115794639964	0
86	0	812	188	-11.419956850451092	2	1	-7.013115794639964	0
86	0	785	192	-11.370667612829873	2	1	-7.013115794639964	0
86	0	797	188	-11.263832558033078	2	1	-7.013115794639964	0
86	0	803	188	-11.370607997095862	2	1	-7.013115794639964	0
86	0	794	194	-11.408677522526231	2	1	-7.013115794639964	0
86	0	808	188	-11.306057486423226	2	1	-7.013115794639964	0
86	0	802	200	-11.593095247135606	2	1	-7.013115794639964	0
86	0	793	192	-11.314834683440452	2	1	-7.013115794639964	0
86	0	781	192	-11.41535007121951	2	1	-7.013115794639964	0
86	0	794	198	-11.572674396426178	2	1	-7.013115794639964	0
86	0	791	185	-11.32662178749262	2	1	-7.013115794639964	0
86	0	813	197	-11.498208844384482	2	1	-7.013115794639964	0
87	0	801	184	-11.171860947006051	2	1	-6.979251280687207	0
87	0	790	195	-11.400747584200454	2	1	-6.979251280687207	0
87	0	797	193	-11.379370108418081	2	1	-6.979251280687207	0
87	0	790	193	-11.282678362966953	2	1	-6.979251280687207	0
87	0	811	193	-11.377585882428049	2	1	-6.979251280687207	0
87	0	813	197	-11.453073589281104	2	1	-6.979251280687207	0
87	0	806	190	-11.317336641508957	2	1	-6.979251280687207	0
87	0	802	189	-11.225063806292654	2	1	-6.979251280687207	0
87	0	813	199	-11.536116019062613	2	1	-6.979251280687207	0
87	0	804	189	-11.29484801456846	2	1	-6.979251280687207	0
87	0	796	195	-11.350529243206156	2	1	-6.979251280687207	0
87	0	777	183	-11.17820737553739	2	1	-6.979251280687207	0
87	0	794	201	-11.496322872994961	2	1	-6.979251280687207	0
87	0	800	196	-11.362452715292743	2	1	-6.979251280687207	0
87	0	808	202	-11.51971225080819	2	1	-6.979251280687207	0
87	0	782	187	-11.24305630826402	2	1	-6.979251280687207	0
87	0	818	192	-11.43242020442568	2	1	-6.979251280687207	0
87	0	811	193	-11.380940755208334	2	1	-6.979251280687207	0
